"fecha","provincia","codigo indec provincia","departamento","codigo Indec departamento","localidad","codigo indec localidad","origen de financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-05-08","Mendoza","50","Capital","007","2A. SECCION","010","Privado","Obra social","2020-05-14","2",""
"2020-05-08","Mendoza","50","Capital","007","3A. SECCION","010","Público","Provincial","2020-05-14","5",""
"2020-05-08","Mendoza","50","Guaymallén","028","VILLA NUEVA","020","Privado","Obra social","2020-05-14","1",""
"2020-05-08","Mendoza","50","San Martín","098","CIUDAD DE SAN MARTIN","100","Público","Provincial","2020-05-14","1",""
"2020-05-08","Mendoza","50","Tunuyán","119","TUNUYAN","060","Público","Provincial","2020-05-14","1",""
"2020-05-08","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Privado","2020-05-14","2",""
"2020-05-08","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Obra social","2020-05-14","4",""
"2020-05-08","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Mutual","2020-05-14","3","1"
"2020-05-08","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Público","Provincial","2020-05-14","5","1"
"2020-05-08","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Privado","Mutual","2020-05-14","1",""
"2020-05-08","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Público","Provincial","2020-05-14","3",""
"2020-05-08","Neuquén","58","Loncopué","063","LONCOPUE","020","Público","Provincial","2020-05-14","4","2"
"2020-05-08","Neuquén","58","Confluencia","035","CENTENARIO","030","Público","Provincial","2020-05-14","1",""
"2020-05-08","Neuquén","58","Confluencia","035","NEUQUEN","070","Privado","Privado","2020-05-14","4",""
"2020-05-08","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","16","4"
"2020-05-08","Neuquén","58","Lácar","056","SAN MARTIN DE LOS ANDES","010","Público","Provincial","2020-05-14","1",""
"2020-05-08","Neuquén","58","Chos Malal","042","CHOS MALAL","010","Público","Provincial","2020-05-14","2",""
"2020-05-08","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-05-14","2",""
"2020-05-08","Río Negro","62","Conesa","028","GENERAL CONESA","020","Público","Provincial","2020-05-14","1",""
"2020-05-08","Río Negro","62","General Roca","042","ALLEN","010","Público","Provincial","2020-05-14","2",""
"2020-05-08","Río Negro","62","General Roca","042","VILLA REGINA","560","Público","Provincial","2020-05-14","1","1"
"2020-05-08","Río Negro","62","General Roca","042","CATRIEL","360","Público","Provincial","2020-05-14","3",""
"2020-05-08","Río Negro","62","General Roca","042","CINCO SALTOS","390","Público","Provincial","2020-05-14","2",""
"2020-05-08","Río Negro","62","General Roca","042","CIPOLLETTI","400","Público","Provincial","2020-05-14","13","2"
"2020-05-08","Río Negro","62","General Roca","042","GENERAL ROCA","450","Público","Provincial","2020-05-14","3",""
"2020-05-08","Río Negro","62","Avellaneda","014","CHIMPAY","030","Público","Provincial","2020-05-14","6","1"
"2020-05-08","Río Negro","62","Avellaneda","014","CHOELE CHOEL","040","Público","Provincial","2020-05-14","6","1"
"2020-05-08","Río Negro","62","Avellaneda","014","CORONEL BELISLE","050","Público","Provincial","2020-05-14","1",""
"2020-05-08","Río Negro","62","Avellaneda","014","LAMARQUE","070","Público","Provincial","2020-05-14","5","2"
"2020-05-08","Río Negro","62","Avellaneda","014","LUIS BELTRAN","080","Público","Provincial","2020-05-14","4",""
"2020-05-08","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-05-14","30","1"
"2020-05-08","Salta","66","Rosario de Lerma","147","CAMPO QUIJANO","010","Público","Provincial","2020-05-14","1",""
"2020-05-08","Salta","66","Cafayate","021","CAFAYATE","010","Público","Provincial","2020-05-14","1",""
"2020-05-08","Salta","66","La Viña","098","LA VIÑA","040","Público","Provincial","2020-05-14","2",""
"2020-05-08","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","40",""
"2020-05-08","Salta","66","Metán","112","SAN JOSE DE METAN","040","Público","Provincial","2020-05-14","6",""
"2020-05-08","San Juan","70","Caucete","035","CAUCETE","020","Público","Provincial","2020-05-14","1",""
"2020-05-08","San Juan","70","Rawson","077","RAWSON","010","Público","Provincial","2020-05-14","1",""
"2020-05-08","San Juan","70","Jáchal","056","SAN JOSE DE JACHAL","080","Público","Provincial","2020-05-14","1",""
"2020-05-08","San Juan","70","Calingasta","021","BARREAL  - VILLA PITUIL","010","Público","Provincial","2020-05-14","1",""
"2020-05-08","San Juan","70","Capital","028","SAN JUAN","010","Privado","Privado","2020-05-14","1",""
"2020-05-08","San Juan","70","Rivadavia","084","RIVADAVIA","010","Público","Provincial","2020-05-14","4",""
"2020-05-08","San Luis","74","Junín","049","MERLO","060","Público","Provincial","2020-05-14","2",""
"2020-05-08","San Luis","74","La Capital","056","SAN LUIS","150","Público","Provincial","2020-05-14","4",""
"2020-05-08","Santa Cruz","78","Río Chico","049","GOBERNADOR GREGORES","020","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Constitución","028","VILLA CONSTITUCION","230","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-05-14","5",""
"2020-05-08","Santa Fe","82","General López","042","VENADO TUERTO","290","Público","Provincial","2020-05-14","3",""
"2020-05-08","Santa Fe","82","San Justo","112","SAN JUSTO","130","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","San Lorenzo","119","SAN LORENZO","130","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Vera","133","TOBA","160","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Las Colonias","070","ESPERANZA","050","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","La Capital","063","SANTA FE","170","Privado","Privado","2020-05-14","2",""
"2020-05-08","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-05-14","22","1"
"2020-05-08","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","26","1"
"2020-05-08","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Obra social","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-05-14","7",""
"2020-05-08","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","24",""
"2020-05-08","Santa Fe","82","Rosario","084","VILLA GOBERNADOR GALVEZ","310","Público","Provincial","2020-05-14","3",""
"2020-05-08","Santa Fe","82","Rosario","084","GRANADERO BAIGORRIA","160","Público","Provincial","2020-05-14","2",""
"2020-05-08","Santa Fe","82","Caseros","014","BIGAND","040","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Caseros","014","CASILDA","050","Privado","Privado","2020-05-14","1",""
"2020-05-08","Santa Fe","82","Caseros","014","CASILDA","050","Público","Provincial","2020-05-14","1",""
"2020-05-08","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-05-14","26",""
"2020-05-08","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Privado","Privado","2020-05-14","2","1"
"2020-05-08","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-05-14","5","2"
"2020-05-08","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Privado","Privado","2020-05-14","3",""
"2020-05-08","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-05-14","2",""
"2020-05-08","Tucumán","90","Cruz Alta","014","BANDA DEL RIO SALI","020","Público","Provincial","2020-05-14","3",""
"2020-05-08","Tucumán","90","Chicligasta","021","CONCEPCION","050","Público","Provincial","2020-05-14","1",""
"2020-05-08","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-05-14","114",""
"2020-05-08","Tucumán","90","Monteros","070","MONTEROS","030","Público","Provincial","2020-05-14","7",""
"2020-05-09","CABA","02","COMUNA 1","001","SAN NICOLAS","010","Privado","Privado","2020-05-14","6",""
"2020-05-09","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Mixta","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 1","001","CONSTITUCION","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","CABA","02","COMUNA 1","001","CONSTITUCION","010","Público","Nacional","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","6",""
"2020-05-09","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","93","7"
"2020-05-09","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Municipal","2020-05-14","17","15"
"2020-05-09","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Universitario público","2020-05-14","9","3"
"2020-05-09","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","33","4"
"2020-05-09","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","10","1"
"2020-05-09","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Municipal","2020-05-14","18","2"
"2020-05-09","CABA","02","COMUNA 3","003","SAN CRISTOBAL","010","Público","Nacional","2020-05-14","30",""
"2020-05-09","CABA","02","COMUNA 4","004","BARRACAS","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","78","56"
"2020-05-09","CABA","02","COMUNA 4","004","BOCA","010","Público","Municipal","2020-05-14","5",""
"2020-05-09","CABA","02","COMUNA 4","004","NUEVA POMPEYA","010","Público","FFAA/Seguridad","2020-05-14","7",""
"2020-05-09","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Nacional","2020-05-14","17","1"
"2020-05-09","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","33","8"
"2020-05-09","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","FFAA/Seguridad","2020-05-14","18",""
"2020-05-09","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Privado","2020-05-14","17","1"
"2020-05-09","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Obra social","2020-05-14","6","1"
"2020-05-09","CABA","02","COMUNA 5","005","BOEDO","010","Privado","Privado","2020-05-14","38","3"
"2020-05-09","CABA","02","COMUNA 6","006","CABALLITO","010","Privado","Obra social","2020-05-14","12","2"
"2020-05-09","CABA","02","COMUNA 6","006","CABALLITO","010","Público","Municipal","2020-05-14","11","5"
"2020-05-09","CABA","02","COMUNA 6","006","CABALLITO","010","Público","FFAA/Seguridad","2020-05-14","6",""
"2020-05-09","CABA","02","COMUNA 7","007","FLORES","010","Privado","Privado","2020-05-14","11","1"
"2020-05-09","CABA","02","COMUNA 7","007","FLORES","010","Público","Municipal","2020-05-14","31","18"
"2020-05-09","CABA","02","COMUNA 8","008","VILLA SOLDATI","010","Público","Municipal","2020-05-14","4","1"
"2020-05-09","CABA","02","COMUNA 9","009","LINIERS","010","Público","Municipal","2020-05-14","9","2"
"2020-05-09","CABA","02","COMUNA 9","009","MATADEROS","010","Privado","Obra social","2020-05-14","4","1"
"2020-05-09","CABA","02","COMUNA 10","010","MONTE CASTRO","010","Público","Municipal","2020-05-14","2",""
"2020-05-09","CABA","02","COMUNA 11","011","VILLA DEVOTO","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 11","011","VILLA GENERAL MITRE","010","Privado","Privado","2020-05-14","2",""
"2020-05-09","CABA","02","COMUNA 12","012","COGHLAN","010","Público","Municipal","2020-05-14","3","1"
"2020-05-09","CABA","02","COMUNA 12","012","SAAVEDRA","010","Privado","Privado","2020-05-14","5",""
"2020-05-09","CABA","02","COMUNA 13","013","BELGRANO","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","CABA","02","COMUNA 13","013","COLEGIALES","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 14","014","PALERMO","010","Privado","Privado","2020-05-14","34","4"
"2020-05-09","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-05-14","27","27"
"2020-05-09","CABA","02","COMUNA 14","014","PALERMO","010","Público","FFAA/Seguridad","2020-05-14","4","1"
"2020-05-09","CABA","02","COMUNA 15","015","AGRONOMIA","010","Público","Universitario público","2020-05-14","1",""
"2020-05-09","CABA","02","COMUNA 15","015","CHACARITA","010","Privado","Privado","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","General Rodríguez","364","GENERAL RODRIGUEZ","030","Público","Nacional","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","General Rodríguez","364","GENERAL RODRIGUEZ","030","Público","Provincial","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","9 de Julio","588","9 DE JULIO","100","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","9 de Julio","588","9 DE JULIO","100","Público","Provincial","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Tigre","805","DON TORCUATO ESTE","010","Privado","Privado","2020-05-14","1","1"
"2020-05-09","Buenos Aires","06","Tigre","805","GENERAL PACHECO","010","Privado","Privado","2020-05-14","6",""
"2020-05-09","Buenos Aires","06","Tigre","805","GENERAL PACHECO","010","Público","Provincial","2020-05-14","15",""
"2020-05-09","Buenos Aires","06","Tigre","805","TIGRE","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","La Plata","441","LA PLATA","030","Privado","Privado","2020-05-14","8",""
"2020-05-09","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Provincial","2020-05-14","11",""
"2020-05-09","Buenos Aires","06","La Plata","441","MANUEL B. GONNET","030","Público","Provincial","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","La Plata","441","RINGUELET","030","Privado","Privado","2020-05-14","9",""
"2020-05-09","Buenos Aires","06","La Plata","441","VILLA ELVIRA","030","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","La Plata","441","MELCHOR ROMERO","130","Público","Provincial","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Balcarce","063","BALCARCE","010","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Ezeiza","270","AEROPUERTO INTERNACIONAL EZEIZA","010","Público","Provincial","2020-05-14","17","1"
"2020-05-09","Buenos Aires","06","Trenque Lauquen","826","TRENQUE LAUQUEN","050","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Zárate","882","ZARATE","050","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Malvinas Argentinas","515","PABLO NOGUES","060","Público","Municipal","2020-05-14","8","1"
"2020-05-09","Buenos Aires","06","José C. Paz","412","JOSE C. PAZ","010","Público","Municipal","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Lobería","476","LOBERIA","030","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Berisso","098","VILLA NUEVA","010","Público","Provincial","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Avellaneda","035","AVELLANEDA","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Avellaneda","035","AVELLANEDA","010","Privado","Obra social","2020-05-14","4","1"
"2020-05-09","Buenos Aires","06","Avellaneda","035","SARANDI","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Avellaneda","035","SARANDI","010","Público","Provincial","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Avellaneda","035","WILDE","010","Público","Provincial","2020-05-14","12",""
"2020-05-09","Buenos Aires","06","Pilar","638","DEL VISO","040","Público","Municipal","2020-05-14","2","1"
"2020-05-09","Buenos Aires","06","Pilar","638","PILAR","040","Público","Municipal","2020-05-14","12",""
"2020-05-09","Buenos Aires","06","Pilar","638","PRESIDENTE DERQUI","040","Privado","Privado","2020-05-14","12",""
"2020-05-09","Buenos Aires","06","Coronel de Marina L. Rosales","182","CORONEL ROSALES","000","Público","FFAA/Seguridad","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Privado","Privado","2020-05-14","24","1"
"2020-05-09","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Público","Provincial","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Público","Municipal","2020-05-14","14",""
"2020-05-09","Buenos Aires","06","Lanús","434","LANUS ESTE","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Lanús","434","LANUS ESTE","010","Público","Provincial","2020-05-14","6",""
"2020-05-09","Buenos Aires","06","Lanús","434","LANUS OESTE","010","Público","Municipal","2020-05-14","6","5"
"2020-05-09","Buenos Aires","06","Lanús","434","VALENTIN ALSINA","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Lanús","434","VALENTIN ALSINA","010","Público","Provincial","2020-05-14","14",""
"2020-05-09","Buenos Aires","06","Lanús","434","LANÚS","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Benito Juárez","084","BENITO JUAREZ","020","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Escobar","252","MAQUINISTA F. SAVIO ESTE","010","Público","Provincial","2020-05-14","6","4"
"2020-05-09","Buenos Aires","06","Escobar","252","BELEN DE ESCOBAR","010","Público","Municipal","2020-05-14","7",""
"2020-05-09","Buenos Aires","06","San Fernando","749","SAN FERNANDO","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","San Fernando","749","VIRREYES","010","Público","Provincial","2020-05-14","7",""
"2020-05-09","Buenos Aires","06","Salto","714","SALTO","060","Público","Municipal","2020-05-14","2","1"
"2020-05-09","Buenos Aires","06","Coronel Suárez","203","CORONEL SUAREZ","020","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Luján","497","LUJAN","060","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Luján","497","LUJAN","060","Público","Municipal","2020-05-14","9","1"
"2020-05-09","Buenos Aires","06","Luján","497","TORRES","090","Público","Nacional","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Morón","568","HAEDO","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Morón","568","MORON","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Privado","Privado","2020-05-14","4","2"
"2020-05-09","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Nacional","2020-05-14","7","1"
"2020-05-09","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Municipal","2020-05-14","4","1"
"2020-05-09","Buenos Aires","06","Necochea","581","NECOCHEA","040","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","La Matanza","427","GONZALEZ CATAN","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","La Matanza","427","GREGORIO DE LAFERRERE","010","Privado","Privado","2020-05-14","3","1"
"2020-05-09","Buenos Aires","06","La Matanza","427","LOMAS DEL MIRADOR","010","Privado","Privado","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-05-14","21",""
"2020-05-09","Buenos Aires","06","La Matanza","427","SAN JUSTO","010","Privado","Privado","2020-05-14","11","1"
"2020-05-09","Buenos Aires","06","La Matanza","427","VILLA EDUARDO MADERO","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","La Matanza","427","VILLA LUZURIAGA","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","La Matanza","427","ISIDRO CASANOVA","010","Público","Provincial","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","Lomas de Zamora","490","LOMAS DE ZAMORA","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Lomas de Zamora","490","TEMPERLEY","010","Privado","Privado","2020-05-14","11",""
"2020-05-09","Buenos Aires","06","Lomas de Zamora","490","TEMPERLEY","010","Público","Provincial","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Berazategui","091","BERAZATEGUI","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Berazategui","091","RANELAGH","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Arrecifes","077","ARRECIFES","010","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Laprida","448","LAPRIDA","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Las Flores","455","LAS FLORES","030","Público","Provincial","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Ensenada","245","ENSENADA","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Ensenada","245","VILLA CATELA","010","Público","Provincial","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","General Paz","343","RANCHOS","030","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","General San Martín","371","CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN","010","Público","Municipal","2020-05-14","23","5"
"2020-05-09","Buenos Aires","06","General San Martín","371","VILLA BALLESTER","010","Privado","Privado","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","General San Martín","371","VILLA BALLESTER","010","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","General San Martín","371","VILLA ZAGALA","070","Público","Provincial","2020-05-14","8","3"
"2020-05-09","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Privado","Otros","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Privado","Privado","2020-05-14","23","16"
"2020-05-09","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Público","Provincial","2020-05-14","8",""
"2020-05-09","Buenos Aires","06","General Viamonte","385","GENERAL VIAMONTE","060","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","San Pedro","770","SAN PEDRO","050","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Chivilcoy","224","CHIVILCOY","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Almirante Brown","028","ADROGUE","010","Privado","Privado","2020-05-14","3","1"
"2020-05-09","Buenos Aires","06","Almirante Brown","028","ADROGUE","010","Público","Provincial","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","Almirante Brown","028","BURZACO","010","Privado","Privado","2020-05-14","15","2"
"2020-05-09","Buenos Aires","06","Almirante Brown","028","RAFAEL CALZADA","010","Público","Provincial","2020-05-14","10","5"
"2020-05-09","Buenos Aires","06","Colón","175","COLON","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","San Isidro","756","ACASSUSO","010","Público","Municipal","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","San Isidro","756","MARTINEZ","010","Privado","Privado","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","San Isidro","756","SAN ISIDRO","010","Privado","Privado","2020-05-14","20","2"
"2020-05-09","Buenos Aires","06","San Isidro","756","VILLA ADELINA","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","San Isidro","756","BOULOGNE SUR MER","010","Público","Municipal","2020-05-14","2","1"
"2020-05-09","Buenos Aires","06","Roque Pérez","693","ROQUE PEREZ","020","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Tres de Febrero","840","CASEROS","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Tres de Febrero","840","CASEROS","010","Público","Provincial","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Tres de Febrero","840","CIUDADELA","010","Privado","Privado","2020-05-14","1","1"
"2020-05-09","Buenos Aires","06","Tres de Febrero","840","MARTIN CORONADO","010","Privado","Privado","2020-05-14","10","1"
"2020-05-09","Buenos Aires","06","Junín","413","JUNIN","050","Privado","Privado","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","Junín","413","JUNIN","050","Público","Provincial","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Brandsen","119","CORONEL BRANDSEN","050","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Cañuelas","134","CAÑUELAS","030","Público","Nacional","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Vicente López","861","FLORIDA","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Vicente López","861","FLORIDA","010","Público","Municipal","2020-05-14","10","2"
"2020-05-09","Buenos Aires","06","Vicente López","861","MUNRO","010","Privado","Privado","2020-05-14","9","2"
"2020-05-09","Buenos Aires","06","Vicente López","861","OLIVOS","010","Privado","Privado","2020-05-14","7",""
"2020-05-09","Buenos Aires","06","Vicente López","861","VICENTE LOPEZ","010","Público","Provincial","2020-05-14","2","1"
"2020-05-09","Buenos Aires","06","Merlo","539","LIBERTAD","010","Privado","Privado","2020-05-14","11","2"
"2020-05-09","Buenos Aires","06","Merlo","539","MERLO","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Merlo","539","SAN ANTONIO DE PADUA","010","Privado","Privado","2020-05-14","2","1"
"2020-05-09","Buenos Aires","06","Merlo","539","SAN ANTONIO DE PADUA","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Hurlingham","408","WILLIAM C. MORRIS","010","Público","Municipal","2020-05-14","8","1"
"2020-05-09","Buenos Aires","06","Ituzaingó","410","ITUZAINGO SUR","010","Privado","Privado","2020-05-14","6",""
"2020-05-09","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Privado","Privado","2020-05-14","9","2"
"2020-05-09","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Público","Municipal","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Pergamino","623","PERGAMINO","100","Privado","Privado","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Pergamino","623","PERGAMINO","100","Público","Provincial","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Rivadavia","679","RIVADAVIA","090","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Mixta","2020-05-14","11","2"
"2020-05-09","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Público","Provincial","2020-05-14","7",""
"2020-05-09","Buenos Aires","06","Florencio Varela","274","VILLA VATTEONE","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","San Antonio de Areco","735","SAN ANTONIO DE ARECO","020","Público","Municipal","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","San Miguel","760","SAN MIGUEL","010","Público","Municipal","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","San Vicente","778","SAN VICENTE","020","Público","Municipal","2020-05-14","11",""
"2020-05-09","Buenos Aires","06","Marcos Paz","525","MARCOS PAZ","020","Público","Municipal","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Olavarría","595","OLAVARRIA","070","Público","Municipal","2020-05-14","1",""
